"V1","V2","V3","V4","V5","V6","V7","V8"
1,0,1,1,1.08270203730387,0.67341915870658,2.77165552719359,1.22351614222964
1,0,1,1,1.09541064957202,0.685555762069253,3.17763239693169,1.2755494498044
0,0,1,0,1.15754821417955,0.716950655399415,3.31520738144456,1.16135617199097
1,0,1,1,1.29286583342379,0.795308293791678,3.33498185793801,1.37478515083178
1,0,1,1,1.10559479652196,0.67710528373604,2.91029996684037,1.37728699179303
1,0,1,1,1.1808952005906,0.733156090762543,2.97406800288059,1.29017306603527
1,0,1,1,1.16402171047253,0.820972072198239,3.31782984019169,1.31750619738037
1,0,1,1,1.01915613618099,0.70452314126707,2.95481510381543,1.17507912647529
1,0,1,1,1.15402602146183,0.711420029576522,3.14332118316958,1.46925992857143
1,0,1,1,1.11287382578453,0.728045291146533,3.11401392786274,1.30834879444676
1,0,1,1,1.16775544340812,0.737430792881699,3.25359600929422,1.31588685501167
1,0,1,1,1.06134502213675,0.694753338023843,2.99639488228301,1.29705672631046
1,0,1,1,1.04833077978963,0.742627704186459,3.12468371124324,1.3537529735298
1,0,1,1,1.091157090251,0.709816598008233,3.37201686875385,1.36973901146447
1,0,1,1,1.10777912182265,0.726066989453388,3.27466360923937,1.31323573910851
1,0,1,1,1.18873750005305,0.713222095409162,3.14456632295938,1.33208524440332
1,0,1,1,1.09700833146858,0.754158135384855,3.08450017392623,1.19639640448834
1,0,1,1,1.23880251723879,0.699675084280191,2.87536363566177,1.38242248020462
1,0,1,1,1.08311228945671,0.697994989367431,2.77716107562985,1.30380873211849
1,0,1,1,1.18575277698545,0.698811803677477,3.14950375138037,1.28868451952954
1,0,1,1,1.1656527862776,0.760994468329104,3.21348305964869,1.30874902701104
1,0,1,1,1.11591623380205,0.769924033979942,3.1205981062116,1.35094702112894
0,0,1,0,1.08818692660285,0.749879117792658,3.14301583851612,1.15492506692454
1,0,1,0,1.12264175568432,0.743297988783859,3.24435521499665,1.29045974936852
1,0,1,1,0.993282760153326,0.675300100491983,2.85529031053062,1.1728946232355
1,0,1,1,1.08690478368876,0.698263243062768,2.96550188126898,1.23168015273066
1,0,1,1,1.08981873621639,0.691037357997111,3.1286616173008,1.2609514840323
1,0,1,1,1.05284564076303,0.722127896528686,2.96369499452914,1.22032294603742
1,0,1,1,1.12577540943581,0.741792292067902,3.23062341978075,1.351588637199
1,0,1,1,1.03981412504618,0.671964802264663,2.87346490384298,1.26054508481368
1,0,1,1,1.13537705071285,0.699235506016951,3.18386631991944,1.34507805483354
1,0,1,1,1.09850081712346,0.728006637657765,3.18713796810394,1.44062454320476
1,0,1,1,1.06825020487552,0.670426703232551,2.89511464778761,1.17061542744767
1,0,1,1,1.14469026142674,0.696367107276878,2.81607545508445,1.30197791914488
1,0,1,1,1.03627143755812,0.669085479196182,2.34191338322357,1.09922476276717
1,0,1,1,1.04232545892907,0.698255581512838,3.16195963913187,1.32313761080444
1,0,1,1,1.17285697159079,0.773461386264658,3.42623123571793,1.33605020523622
1,0,1,1,1.06730381364776,0.690185284022243,2.85127944017575,1.20626846281012
1,0,1,1,1.12634982666415,0.712369068067657,3.26404856474537,1.29658737683895
1,0,1,1,1.0406111911185,0.682367385013452,2.9282025346732,1.26796514302072
1,0,1,1,1.1883350754888,0.670737753772752,2.885113053583,1.34596308839941
1,0,1,1,1.21265931688989,0.733513946236382,3.38380069313868,1.31986669088976
1,0,1,1,1.14993540704046,0.777378979957314,2.99107617207326,1.20848037997645
1,0,1,1,1.07449218962464,0.747211199947622,2.87625728350396,1.28478093146896
1,0,1,1,1.12279839720567,0.76387748193322,3.2667533187255,1.25762824878546
1,0,1,1,1.16663125349258,0.734319772144232,3.01921594775736,1.22661356856194
1,0,1,1,1.17771995865554,0.669135478563556,3.32327681606165,1.42891426560283
1,0,1,1,1.18128199453522,0.659086289254792,2.99110106721132,1.38700451127147
1,0,1,1,1.09732312448025,0.688325259714706,2.89073287997508,1.30581330336415
1,0,1,1,1.0361684758002,0.680804246243982,2.76590254204424,1.20289862189664
1,0,1,1,1.13035942225986,0.717558070855839,3.15278469144666,1.39092055499287
1,0,1,1,1.21214352599615,0.765826512984974,2.99360303079965,1.25651572743077
0,0,0,1,1.09483762742321,0.714031329792502,2.6902103857645,1.25624883750117
1,0,1,1,1.2471339016636,0.768722877492256,3.3407803143333,1.43132626529579
1,0,1,1,1.15166270959187,0.756165349611589,3.34905308541983,1.35802756243057
1,0,1,1,1.11123323010224,0.703661034911011,2.90780045726307,1.19660630603827
1,0,1,0,1.09855150491707,0.691715156081675,3.1271432489182,1.45233610175621
1,0,1,1,1.10536982330566,0.741339821718074,2.98671521160238,1.32234621023267
1,0,1,1,1.00085944917684,0.761491704897046,3.37631161194429,1.38481176586168
1,0,1,1,1.11745110542966,0.702200007331028,3.27424010874438,1.39128883720054
1,0,1,1,1.01713765606534,0.629635365838251,3.20674331950133,1.48078207857542
1,0,1,1,1.06820090583477,0.697438561288111,2.73706647124811,1.173989093844
1,0,1,1,1.11256999270725,0.714036419316283,2.82353985288776,1.18086839312325
1,0,1,1,1.09429248915943,0.739576590386355,2.98659402750219,1.26328087181055
1,0,1,1,1.10263583197253,0.76567604526562,2.98914219581889,1.33882394996414
1,0,1,1,1.02078637109516,0.659380958885734,3.09487847466686,1.36685713743301
1,0,1,1,1.08109725296581,0.758846618778212,3.02367655786858,1.27912746089412
1,0,1,1,1.12098254690957,0.706476231568667,2.61098385657484,1.173558941261
1,0,1,1,1.13233175868298,0.742763800140071,3.33637541754284,1.28282345505079
1,0,1,1,1.13547697969266,0.699357952092322,3.04672904794064,1.3355627290243
1,0,1,1,1.06444263258144,0.763121212116355,2.92598761903314,1.32130937884729
1,0,1,1,1.15302147236449,0.712870187673532,3.05025516364753,1.22652580423082
1,0,1,1,1.12357965415446,0.734550224096831,2.99978090624822,1.21697829830359
1,0,1,1,1.17822917650644,0.693832329138878,2.79211987799695,1.19593285560639
0,0,0,1,1.01172077999877,0.61667354203469,2.39947706927346,1.21200167983111
1,0,1,1,1.18765457349793,0.791511484371496,3.35460826156742,1.30578771996676
0,0,1,1,1.16733839584759,0.791549454292648,3.62623239895306,1.40154196386812
1,0,1,1,1.08344295128854,0.721748016228289,2.57510041554581,1.26841822197384
1,0,1,1,1.18390979577643,0.775986854236116,2.96209614010001,1.22904569700247
1,0,1,1,1.12923094220174,0.7801786788303,3.20744571300758,1.24053039395867
1,0,1,1,1.03253171105374,0.719029008409388,3.1922293951861,1.25840771164583
1,0,1,1,1.16231889434687,0.723979041341137,2.74204906237446,1.29828601277767
1,0,1,1,1.12228103016943,0.741622648437965,3.20246889209615,1.35105623095772
1,0,1,1,1.10188744871355,0.756248337011962,2.90164282837897,1.26264554237925
1,0,1,1,1.11923135192917,0.70499925987812,2.88741774641299,1.21419200116726
1,0,1,1,1.04594450872911,0.735157742074598,3.05333698293451,1.13955076166596
1,0,1,1,1.16424537124081,0.782988204719965,3.2245549558479,1.12217254156298
1,0,1,1,1.21014058519716,0.75794406098838,3.15695066553034,1.26233763158261
1,0,1,1,1.01341395226531,0.665807495577449,3.06147409730329,1.16086734910189
1,0,1,1,1.05446800703653,0.625404562878566,3.33894619135479,1.3448730929251
1,0,1,1,1.06142733507537,0.679227284064774,3.27487789652995,1.19627272547775
1,0,1,1,1.14742568466097,0.741424113300837,2.90059250063656,1.24853589292881
1,0,1,1,1.20443625000145,0.730299767022963,2.93182716419047,1.47151281877535
1,0,1,0,1.02241824853855,0.757069034614007,3.28491515363928,1.32335393605414
0,0,1,1,1.10915140714647,0.752336893345651,3.13180885515286,1.26455628854496
1,0,1,1,1.09022541696687,0.71406404813004,3.28910830462509,1.23423795529448
1,0,1,1,1.05343082041339,0.738196935935656,2.94868878592513,1.29603990695022
1,0,1,1,1.12967571492152,0.666885844520376,3.03134640478149,1.30623724909375
1,0,1,1,1.04392021523566,0.681661673740236,3.23526503027104,1.37877929980545
0,0,0,1,1.2153096825354,0.702265348532421,2.84327129265419,1.37277097791383
1,0,1,1,1.10855062491741,0.677209612582198,2.70372145959772,1.33937389270746
0,0,0,1,1.05811299022375,0.705584139091042,2.59654450767694,1.34686096860809
1,0,1,1,1.25995295387363,0.740361398243555,3.10898944976946,1.22950438563261
1,0,1,1,1.27978192992377,0.748362869307341,3.1880246617101,1.34829297727115
1,0,1,1,1.09270421388232,0.712594299026809,3.4810874837624,1.29029477066898
1,0,1,1,1.12635893205858,0.765109815349667,3.36303737450912,1.32744451457177
1,0,1,1,1.07455866704784,0.706992960568692,3.03553184186009,1.29726657851236
1,0,1,1,0.989938089249839,0.755534856310809,3.24066134495311,1.25479823701786
1,0,1,1,1.11960399385405,0.735434562251585,3.51136011609412,1.49421077021261
1,0,1,1,1.25138820914682,0.752011440396634,3.34498320874312,1.33215530857779
1,0,1,1,1.1015394334629,0.720886223594415,3.24068185184878,1.23372547840274
1,0,1,1,1.11368458064683,0.696311839346239,3.13913717701331,1.26694791767789
1,0,1,1,1.21327119442964,0.780598135856699,3.36450233855844,1.20969409067318
1,0,1,1,1.0738343408077,0.703842914139805,2.89422852389361,1.26537887732215
1,0,1,1,1.10789146650767,0.705472152988864,3.1107669822113,1.39363495120677
1,0,1,1,1.14094037853093,0.733412877664064,3.00481476826368,1.26857963591287
1,0,1,1,1.08546800352822,0.697421705686569,2.77070849269488,1.30233469192866
1,0,1,1,1.19479975026661,0.810790965123144,3.16460496389652,1.28801172638819
1,0,1,1,1.07710030836563,0.679588987743541,3.28918141643979,1.3376980205881
1,0,1,1,1.15449078116167,0.740395135063935,3.21960387418382,1.27117578200312
1,0,1,1,1.13303354428661,0.707318655691803,3.19281893507651,1.20263251237861
1,0,1,1,1.13043628017338,0.705791973419746,2.96940329305199,1.20750262055934
1,0,1,1,1.14876170107498,0.702569740680873,3.12257095513302,1.31707978090463
1,0,1,1,1.08278609819871,0.704183448500855,3.00437480686017,1.29443587534997
1,0,1,1,1.10320000053529,0.780670629382416,3.16519142931195,1.29710904324614
1,0,1,1,1.14762242902342,0.812041102426077,2.97116817123807,1.23285727016754
1,0,1,1,1.14188346299988,0.704949610810958,2.78796628712519,1.15683475166685
1,0,1,1,1.02585829937827,0.654539547698668,2.75213558255481,1.27775681316472
1,0,1,1,1.08365767062028,0.694941242603127,3.07663791637689,1.27420690132714
1,0,1,1,1.15015058262932,0.695690387324624,3.11945394171756,1.29044377278995
1,0,1,1,1.21670017243657,0.708476552808069,2.6483167833891,1.15289837057235
1,0,1,1,1.06925513014951,0.69001496578599,3.11449402751997,1.18064375767603
1,0,1,1,1.12859863563646,0.718539898712602,2.55927736799291,1.15303826765955
1,0,1,1,1.08080965692717,0.718797619807683,3.16695919288371,1.35250068320312
1,0,1,1,1.07564767443188,0.685843711158046,3.11660946273625,1.18545555691351
1,0,1,1,1.12549805104167,0.697910116867436,3.11080095382868,1.34258879600349
1,0,1,1,1.09727379486012,0.704597839508653,3.19170292670239,1.29493244478866
1,0,1,1,1.15414072219202,0.750426002842745,3.0934506526075,1.38238245230503
1,0,1,1,1.1759509730244,0.730667003245202,3.28119837982889,1.27767677210196
1,0,1,1,1.05879304427635,0.671751789328938,2.60950735024547,1.32694760384605
1,0,1,1,1.11479300784473,0.685650611004194,2.68552907402341,1.19272114318983
1,0,1,1,1.15530180318555,0.773064590639263,3.30719008893959,1.39571113705785
1,0,1,1,1.14192921244159,0.787388228021064,2.92016043216031,1.28749592606944
1,0,1,1,1.16914262393235,0.688168359525235,3.32751893604857,1.38868908294824
1,0,1,1,1.13571710608255,0.693350795460157,2.98324905999123,1.27889180306131
1,0,1,1,1.15392369996716,0.746296378872225,3.3640758093319,1.38442898421938
1,0,1,1,1.10809470086533,0.75564542685937,3.18453654030173,1.2310549078075
1,0,1,1,1.03800254528628,0.743791917279037,3.07752416887818,1.1706597357803
1,0,1,1,1.09020962500826,0.734334006528118,2.99201237427796,1.22804931246222
1,0,1,1,1.10918040569879,0.708182573390761,3.15606129028201,1.33718745329609
1,0,1,1,1.09284264024514,0.71116681031916,2.93393924362748,1.27378470343809
1,0,1,1,1.21539671047969,0.794389079225863,2.92639175138264,1.13059018832218
1,0,1,1,1.08146793620515,0.719123625493368,3.12337820238488,1.20449154096315
0,0,0,1,1.10832332664052,0.62867729567792,2.53612898855853,1.23404289323548
1,0,1,1,1.16574503925885,0.832532848697023,3.37766525154651,1.34602706045386
1,0,1,1,1.00591320479537,0.649864266391904,2.80808092737386,1.26036740210582
1,0,1,1,1.11409314268413,0.702470801787642,2.92173269744653,1.14341294735616
1,0,1,1,1.1607358737323,0.761767951805218,3.2461710181209,1.37780408207368
0,0,0,1,1.00648759064349,0.627864273121793,2.55244848269866,1.53896419498107
1,0,1,1,0.980017697511308,0.723051477080289,2.9962166149994,1.22631846664181
1,0,1,1,1.17240836587337,0.801088904892736,3.17948105171828,1.2403446228718
1,0,1,1,1.0455539876073,0.69495727072421,3.12341266281573,1.31885414334745
1,0,1,1,1.04559315593773,0.666450277576401,2.85589522567668,1.28102133425932
1,0,1,1,1.09627718360724,0.749711269208952,3.22089333357152,1.27425926709209
0,0,0,1,1.1121537605569,0.672347521938449,2.67620964977173,1.2394283814909
1,0,1,1,1.07961812890974,0.665907817635587,3.13424359080527,1.29987667423226
1,0,1,1,1.25099430521157,0.794073191030113,3.36384343214358,1.46200244152769
0,0,1,1,1.09447841915641,0.731923716740879,3.62932165065923,1.21954150519786
1,0,1,1,1.15382274914173,0.703500663361221,3.01622868904631,1.23123758112641
1,0,1,1,1.10041296952499,0.740658217581854,3.03970305039172,1.1983265275042
1,0,1,1,1.15446554677346,0.703419711567027,3.14572055144058,1.36391894579549
1,0,1,0,1.01958720963307,0.696490295843847,2.77986844385449,1.3317857507488
1,0,1,1,1.24876473227393,0.763387512607994,3.24981948265066,1.37835784667738
1,0,1,1,1.03032329863448,0.708309539835378,3.09681070396698,1.13276790568998
1,0,1,1,1.09577922808574,0.707536301113745,3.22657689503936,1.24600019503291
1,0,1,1,1.08908400176933,0.733013372998447,3.07672014884891,1.19350985496141
1,0,1,1,1.05209737526001,0.724242882356425,2.97027186127747,1.15219309614306
1,0,1,1,1.08152402715586,0.691707390298723,2.87570563563887,1.24789079494245
1,0,1,1,1.10934391861436,0.728280944327353,3.33360688060205,1.23023747914299
1,0,1,1,1.08797643824861,0.739530923353127,3.26802190449926,1.22847346827715
1,0,1,1,1.11886447711735,0.642692836910356,2.77487672849158,1.21470988441979
1,0,1,1,1.17265559643289,0.768161022828328,2.92182127822813,1.26701218271296
0,0,0,1,1.07383039415874,0.707251857996515,2.69196233617718,1.21538918800479
1,0,1,1,1.20208287807417,0.673478359077428,2.85081928883251,1.39799335987512
1,0,1,1,1.090272853162,0.661040033277293,3.14521226098193,1.33631582585351
1,0,1,1,1.14328823764114,0.774023343635907,3.503810070737,1.42895335969586
1,0,1,1,1.1326666853228,0.744182847768268,3.10190056730196,1.3068353505779
1,0,1,0,1.18509666853606,0.725139940186969,3.02300024954009,1.33005127749623
1,0,1,1,1.16209463608974,0.688184891765224,2.71980076196594,1.35515526035349
1,0,1,1,1.1753169730589,0.758994745979432,3.11495435043339,1.22082878468109
1,0,1,1,1.08500112008185,0.695280675333192,2.8049479364944,1.29270405680429
1,0,1,1,1.14703085573512,0.731049492719454,3.13922577567385,1.40172523937479
1,0,1,1,1.08764342885034,0.691890396284342,2.96642835013997,1.34632884562194
1,0,1,1,1.20761213811094,0.760707463726324,3.2493561190066,1.29811492657595
1,0,1,1,1.0960820117595,0.676105163342663,3.07432461086433,1.24572249802136
1,0,1,1,1.16295389476439,0.723928405639729,3.4094556086536,1.40367630232796
1,0,1,1,1.08965611890969,0.780228563619255,3.43285872921708,1.36316949914847
0,0,1,1,1.11038784766107,0.747054519528643,3.62634665492255,1.16491137386253
1,0,1,1,1.23331950472711,0.788086472661021,3.06320670832303,1.31034719532427
1,0,1,1,1.16298369818419,0.711838209507505,2.97973719460539,1.35298581511568
1,0,1,1,1.12140631622187,0.678007390847323,2.79397001130996,1.15518038133645
1,0,1,1,1.02585313215378,0.711043712428237,3.02817970382497,1.28398439482474
0,0,0,1,1.23946096741854,0.767360518030188,2.81255226880603,1.25339918532251
1,0,1,1,1.09786607487001,0.735292332012002,3.23424841129627,1.24214191196416
1,0,1,1,1.07725511479964,0.68993953431084,2.89284350048162,1.22139459929116
1,0,1,1,1.04774268401495,0.725267950028126,3.26338709686345,1.20637604714263
1,0,1,1,1.14712367249995,0.658686115274363,3.21785756683334,1.45849227284212
1,0,1,1,1.20560917336205,0.805816507451976,3.14741833570194,1.27386325771176
1,0,1,1,1.10098846929328,0.71859571924879,3.18936079291028,1.29662897508124
1,0,1,1,1.1366843495503,0.732252375636508,2.89299045993226,1.31845532990728
1,0,1,1,1.14537910803573,0.68262436196035,2.88822511846046,1.32567136608449
1,0,1,1,1.13825893353603,0.704476986813833,3.33132278659793,1.20563584651325
1,0,1,1,1.10742797369916,0.686366069848803,2.98452463277872,1.42066610342684
1,0,1,1,1.08011240460187,0.744987869981171,2.92840819538542,1.1565452453559
1,0,1,1,1.12121978956809,0.820773312150029,2.97551289880097,1.2754019739654
0,0,0,0,1.16942533467089,0.75418814919815,2.86216612047892,1.26647999830297
1,0,1,1,1.11181675217989,0.723938858739166,2.80031610926688,1.17627716548088
1,0,1,0,1.09377640210478,0.697326190854197,3.42943196141926,1.27080052877686
1,0,1,1,1.00284445983134,0.606063461396215,2.92631337859893,1.38993593878755
1,0,1,1,1.18194490084052,0.756082248486253,3.08798245858945,1.26308148678361
1,0,1,1,1.08401435477332,0.758929393225922,2.84447982109028,1.26768942954746
1,0,1,1,1.13867164391749,0.7435071281901,3.03297836323001,1.23680378785826
1,0,1,1,1.0076757979522,0.712328483413502,2.91265565184017,1.20192151943122
1,0,1,1,1.1636959555966,0.705769889707192,2.8927294249707,1.31214549891714
1,0,1,1,1.19716588943232,0.72036443573827,3.22234625641325,1.2346837217179
1,0,1,1,1.15099978957591,0.684951186707465,2.918692706101,1.29090582200429
1,0,1,1,1.12450558809748,0.766346926084122,2.84285513715683,1.26816597456846
1,0,1,1,1.02958359349408,0.714224606422994,3.25917168865203,1.4306928777472
1,0,1,0,1.09987376811539,0.768565529764357,3.2470493959666,1.18702492462593
1,0,1,1,1.18967842716371,0.774800081088792,3.17295427986694,1.30867294119253
1,0,1,1,1.07480434569854,0.734594287161406,2.85228788223281,1.2870338989833
1,0,1,1,1.11127860290063,0.72778986778245,3.23514342633509,1.2626292044353
1,0,1,1,1.00742554881617,0.724973138205487,2.92689691227363,1.31069935261155
1,0,1,1,1.114547481221,0.737118767914271,2.9475766195271,1.17180939998358
1,0,1,1,1.03263033909894,0.672037806013479,2.95637387281264,1.40471592239016
1,0,1,1,1.12441001619007,0.680159922339508,3.06751704229626,1.20252730674092
1,0,1,1,1.08252583084803,0.738566464141051,3.06347860720048,1.29168978510389
1,0,1,1,1.025962193841,0.685992819136304,3.22584173346855,1.27806220471707
1,0,1,0,1.15232748726858,0.716669838229436,3.20635370843974,1.23166048052634
1,0,1,1,1.13683126336969,0.784103330154514,3.28265710496112,1.35228880868185
1,0,1,1,1.03866467262443,0.684812336234328,3.18311350158759,1.32546962523007
